Topic,Count,Name,Representation,n_pos_words,pos_words,coherence_c_v_pos,flag_small,flag_few_pos,flag_low_coh,noise_reason,noise_candidate,inspection_label
282,189,282_loved_respect_grandparentsa_outlast,"['loved', 'respect', 'grandparentsa', 'outlast', 'interfered', 'woolton', 'mortgage', 'exceptions', 'grandkids', 'utmost', 'promise', 'gloriously', 'bathrobe', 'outta', 'album', 'mediaa', 'impossible', 'lifts', 'labored', 'aww', 'rougher', 'sweeter', 'scares', 'cynical', 'married', 'expense', 'tiles']",10.0,"['respect', 'mortgage', 'exceptions', 'utmost', 'grandkids', 'bathrobe', 'album', 'impossible', 'rougher', 'sweeter']",0.3202018931237203,False,False,False,,False,282_loved_respect_grandparentsa_outlast
152,337,152_valentinaa_valentinoa_looks_smiles,"['valentinaa', 'valentinoa', 'looks', 'smiles', 'gaze', 'hesitates', 'nod', 'grandmother', 'stares', 'market', 'glances', 'chastising', 'annoys', 'brings', 'moment', 'photo', 'marry', 'appointed', 'widen', 'walks', 'settling', 'hint', 'nods', 'mere', 'blushes', 'breaking', 'overflowing']",10.0,"['gaze', 'hesitates', 'grandmother', 'stares', 'market', 'glances', 'moment', 'photo', 'hint', 'mere']",0.3211070902026646,False,False,False,,False,152_valentinaa_valentinoa_looks_smiles
93,464,93_parents_apologies_died_sister,"['parents', 'apologies', 'died', 'sister', 'ex', 'dada', 'brogue', 'pleasure', 'woozy', 'daughter', 'drama', 'shameless', 'moma', 'fault', 'acquisition', 'tough', 'ego', 'newest', 'grandson', 'clarified', 'world', 'filter', 'added', 'thoughts', 'flush', 'doesna', 'consultant']",10.0,"['parents', 'apologies', 'sister', 'ex', 'brogue', 'woozy', 'daughter', 'shameless', 'fault', 'acquisition']",0.3211587184532478,False,False,False,,False,93_parents_apologies_died_sister
36,1055,36_knees_feet_fists_arms,"['knees', 'feet', 'fists', 'arms', 'foot', 'fold', 'shuffle', 'fist', 'shoe', 'sides', 'twist', 'legs', 'hold', 'heels', 'sneakers', 'wobble', 'clench', 'finger', 'curl', 'bend', 'jump', 'ground', 'chest', 'hand', 'sandals', 'knee', 'buckle']",10.0,"['knees', 'feet', 'fists', 'arms', 'foot', 'shuffle', 'fist', 'sides', 'legs', 'heels']",0.3213207766413043,False,False,False,,False,36_knees_feet_fists_arms
177,297,177_staying_command_strong_youa,"['staying', 'command', 'strong', 'youa', 'cana', 'stays', 'willing', 'stayed', 'longer', 'cosmos', 'approves', 'want', 'place', 'situationa', 'enforcer', 'forwarda', 'remembera', 'sort', 'cobra', 'whirls', 'indefinitely', 'problematic', 'dinnertime', 'filming', 'preference', 'proceedings', 'oceanside']",10.0,"['command', 'strong', 'willing', 'cosmos', 'place', 'enforcer', 'sort', 'cobra', 'whirls', 'problematic']",0.322097698468957,False,False,False,,False,177_staying_command_strong_youa
122,394,122_lewisa_mission_asked_information,"['lewisa', 'mission', 'asked', 'information', 'hunting', 'informant', 'descriptions', 'saved', 'friend', 'helping', 'couldna', 'mandya', 'fight', 'originally', 'stood', 'didna', 'poetry', 'saw', 'wouldna', 'gun', 'contracts', 'handling', 'conscience', 'watched', 'fund', 'eye', 'wasna']",10.0,"['mission', 'information', 'informant', 'descriptions', 'friend', 'fight', 'poetry', 'gun', 'contracts', 'conscience']",0.32352469101115633,False,False,False,,False,122_lewisa_mission_asked_information
297,181,297_arrogance_cocky_smack_hea,"['arrogance', 'cocky', 'smack', 'hea', 'insufferable', 'jerks', 'pompous', 'decides', 'jerky', 'sleazebag', 'guya', 'prick', 'burta', 'scrooge', 'stubborn', 'arrogantly', 'teaches', 'liea', 'ass', 'imperious', 'grifter', 'scheming', 'merciless', 'minions', 'absurdly', 'passive', 'reveals']",10.0,"['arrogance', 'cocky', 'smack', 'insufferable', 'jerks', 'pompous', 'jerky', 'sleazebag', 'prick', 'stubborn']",0.3242789069501345,False,False,False,,False,297_arrogance_cocky_smack_hea
78,544,78_lucaa_wraps_enzoa_cups,"['lucaa', 'wraps', 'enzoa', 'cups', 'eliciting', 'gaze', 'looks', 'brushing', 'arm', 'smiles', 'shakily', 'throws', 'widen', 'humorlessly', 'expression', 'pulls', 'engagement', 'glances', 'xaviera', 'pushes', 'leans', 'walks', 'glance', 'hand', 'grabs', 'tightens', 'reaches']",10.0,"['cups', 'gaze', 'brushing', 'arm', 'expression', 'engagement', 'hand', 'grabs', 'tightens', 'bellamy']",0.3243797769477762,False,False,False,,False,78_lucaa_wraps_enzoa_cups
143,359,143_conversation_talk_conversations_discuss,"['conversation', 'talk', 'conversations', 'discuss', 'need', 'chat', 'talked', 'later', 'having', 'discussion', 'particulars', 'simple', 'discussing', 'communicating', 'lot', 'sided', 'messaging', 'pep', 'small', 'rambling', 'epic', 'communication', 'strategy', 'questions', 'wea', 'want', 'awkward']",10.0,"['conversation', 'talk', 'conversations', 'discussion', 'particulars', 'simple', 'lot', 'messaging', 'pep', 'small']",0.3254778228262992,False,False,False,,False,143_conversation_talk_conversations_discuss
107,428,107_wasna_didna_matter_sense,"['wasna', 'didna', 'matter', 'sense', 'true', 'couldna', 'happen', 'happening', 'hadna', 'mattered', 'wasn', 'werena', 'didn', 'work', 'add', 'pundits', 'spoiler', 'make', 'worked', 'strangely', 'case', 'difference', 'shouldna', 'failure', 'alert', 'figure', 'reason']",10.0,"['matter', 'sense', 'true', 'work', 'pundits', 'case', 'difference', 'failure', 'alert', 'reason']",0.32594529970986286,False,False,False,,False,107_wasna_didna_matter_sense
30,1221,30_game_hockey_puck_players,"['game', 'hockey', 'puck', 'players', 'games', 'play', 'player', 'teams', 'goalie', 'goal', 'offs', 'baseball', 'season', 'stadium', 'football', 'series', 'basketball', 'playoffs', 'sports', 'overtime', 'league', 'playing', 'period', 'nhl', 'teama', 'net', 'fans']",10.0,"['game', 'hockey', 'puck', 'players', 'games', 'player', 'teams', 'goalie', 'goal', 'baseball']",0.32815914101129373,False,False,False,,False,30_game_hockey_puck_players
158,326,158_murmured_smirked_saraa_liaa,"['murmured', 'smirked', 'saraa', 'liaa', 'laughed', 'humorously', 'watched', 'soa', 'grinned', 'thoroughly', 'truffle', 'cocking', 'spain', 'tilted', 'jaw', 'comeback', 'asap', 'weirdest', 'road', 'stared', 'tinged', 'looked', 'unblinking', 'look', 'breathless', 'entertained', 'hamptons']",10.0,"['truffle', 'jaw', 'comeback', 'weirdest', 'asap', 'road', 'unblinking', 'look', 'breathless', 'hamptons']",0.328274658623512,False,False,False,,False,158_murmured_smirked_saraa_liaa
322,164,322_shook_head_shaking_dislodge,"['shook', 'head', 'shaking', 'dislodge', 'scornful', 'lockdown', 'graying', 'slightly', 'behavior', 'chortled', 'fuzz', 'fumed', 'heavily', 'eldona', 'confronting', 'honked', 'redirected', 'vulgar', 'slowly', 'artificial', 'compressed', 'problem', 'sighed', 'began', 'melancholy', 'road', 'whiskers']",10.0,"['head', 'scornful', 'lockdown', 'behavior', 'fuzz', 'vulgar', 'problem', 'melancholy', 'road', 'whiskers']",0.32859338337968447,False,False,False,,False,322_shook_head_shaking_dislodge
117,406,117_hated_hate_hates_hating,"['hated', 'hate', 'hates', 'hating', 'despised', 'loathe', 'loathed', 'dislike', 'disliked', 'hatred', 'gravity', 'despise', 'loved', 'smoked', 'littlea', 'resented', 'condescending', 'mainly', 'hima', 'knows', 'regardless', 'guts', 'shortly', 'mention', 'badmouthing', 'instantly', 'constant']",10.0,"['hate', 'dislike', 'hatred', 'gravity', 'guts', 'mention', 'constant', 'rhubarb', 'shucks', 'capable']",0.32889918270984975,False,False,False,,False,117_hated_hate_hates_hating
45,828,45_want_need_wanted_needed,"['want', 'need', 'wanted', 'needed', 'thata', 'exactly', 'isna', 'wanting', 'tell', 'just', 'thisa', 'thing', 'desperately', 'toa', 'badly', 'say', 'things', 'decide', 'whata', 'isn', 'jus', 'cajoled', 'really', 'demand', 'bearded', 'needing', 'stuff']",10.0,"['thing', 'things', 'bearded', 'stuff', 'peace', 'best', 'point', 'growling', 'sample', 'toys']",0.3292858670626355,False,False,False,,False,45_want_need_wanted_needed
291,185,291_breath_exhales_blew_breathing,"['breath', 'exhales', 'blew', 'breathing', 'deep', 'ragged', 'exhaled', 'intake', 'blows', 'inhales', 'breaths', 'labored', 'heavy', 'deeply', 'inhale', 'exhale', 'slowly', 'sucked', 'heavily', 'inhaled', 'took', 'lungs', 'released', 'whoosh', 'spotting', 'lets', 'sharply']",10.0,"['breath', 'breathing', 'deep', 'ragged', 'intake', 'inhales', 'breaths', 'labored', 'heavy', 'exhale']",0.3297052965308523,False,False,False,,False,291_breath_exhales_blew_breathing
124,389,124_viviana_shallowed_ante_returned,"['viviana', 'shallowed', 'ante', 'returned', 'engagement', 'stunt', 'instances', 'cheeks', 'ex', 'flushed', 'tensed', 'parents', 'surprise', 'figuratively', 'wouldna', 'weakness', 'fianca', 'surfaced', 'relationship', 'mention', 'didna', 'th', 'interruption', 'soft', 'originally', 'fathera', 'followed']",10.0,"['engagement', 'stunt', 'instances', 'cheeks', 'ex', 'flushed', 'parents', 'surprise', 'weakness', 'relationship']",0.330160937675095,False,False,False,,False,124_viviana_shallowed_ante_returned
8,3892,8_didna_didn_hadna_couldna,"['didna', 'didn', 'hadna', 'couldna', 'wasna', 'wanted', 'wasn', 'wouldna', 'knew', 'blame', 'couldn', 'needed', 'hadn', 'did', 'really', 'let', 'want', 'wrong', 'wouldn', 'cared', 'anymore', 'lose', 'thought', 'expected', 'going', 'able', 'maybe']",10.0,"['wrong', 'thought', 'able', 'feelings', 'course', 'control', 'choice', 'things', 'deal', 'words']",0.3303057906835726,False,False,False,,False,8_didna_didn_hadna_couldna
130,378,130_says_told_argues_replied,"['says', 'told', 'argues', 'replied', 'offered', 'asked', 'promised', 'prospect', 'unconvinced', 'panted', 'protested', 'thought', 'admitted', 'news', 'stamina', 'appreciate', 'implying', 'replies', 'bring', 'admits', 'spoke', 'want', 'practice', 'sister', 'wona', 'burden', 'carry']",10.0,"['prospect', 'unconvinced', 'news', 'stamina', 'sister', 'burden', 'idea', 'whispery', 'question', 'insane']",0.3312113150575855,False,False,False,,False,130_says_told_argues_replied
176,298,176_throat_lump_clear_dries,"['throat', 'lump', 'clear', 'dries', 'swallowed', 'bile', 'tight', 'knot', 'clogged', 'cough', 'tightness', 'swallowing', 'dry', 'gagging', 'lodged', 'burns', 'constricted', 'clearing', 'grows', 'sudden', 'coughed', 'cords', 'feels', 'reflex', 'sob', 'thickness', 'fumes']",10.0,"['throat', 'lump', 'bile', 'tight', 'knot', 'cough', 'tightness', 'dry', 'gagging', 'clearing']",0.33185704313066877,False,False,False,,False,176_throat_lump_clear_dries
129,379,129_condom_condoms_wrapper_packet,"['condom', 'condoms', 'wrapper', 'packet', 'wallet', 'nightstand', 'expired', 'drawer', 'pocket', 'rolled', 'dispose', 'tore', 'package', 'quickly', 'grabbed', 'box', 'use', 'sheathed', 'discarded', 'rolls', 'length', 'tearing', 'disposed', 'used', 'pulls', 'drugstore', 'pulled']",10.0,"['condom', 'condoms', 'wrapper', 'packet', 'wallet', 'nightstand', 'expired', 'drawer', 'pocket', 'package']",0.3329379586916397,False,False,False,,False,129_condom_condoms_wrapper_packet
215,251,215_shocked_dona_stunned_worrying,"['shocked', 'dona', 'stunned', 'worrying', 'upset', 'worries', 'ia', 'aback', 'rattled', 'shockeda', 'shock', 'firma', 'honestly', 'taser', 'worrya', 'clouding', 'obnoxiously', 'intoa', 'ogre', 'sixa', 'completely', 'hugely', 'need', 'promise', 'ta', 'wona', 'bigger']",10.0,"['upset', 'worries', 'taser', 'ogre', 'promise', 'bigger', 'sudden', 'enraged', 'overprotective', 'gentlemen']",0.33362758284261357,False,False,False,,False,215_shocked_dona_stunned_worrying
229,242,229_widens_narrowed_gaze_widened,"['widens', 'narrowed', 'gaze', 'widened', 'widen', 'tilts', 'narrows', 'brows', 'tilted', 'furrowed', 'wide', 'brighter', 'head', 'brow', 'fascinating', 'fraction', 'brightens', 'shining', 'raised', 'trepidation', 'looks', 'features', 'steely', 'bright', 'hooded', 'mischievous', 'angles']",10.0,"['gaze', 'widen', 'brows', 'wide', 'brighter', 'head', 'brow', 'fascinating', 'fraction', 'brightens']",0.33372982784032057,False,False,False,,False,229_widens_narrowed_gaze_widened
94,446,94_anger_rage_simmering_blood,"['anger', 'rage', 'simmering', 'blood', 'frustration', 'enraged', 'temper', 'veins', 'boiled', 'surges', 'stomach', 'burns', 'begins', 'cooled', 'laces', 'guts', 'flares', 'rises', 'inside', 'replaced', 'explodes', 'spine', 'boil', 'pulses', 'irrational', 'boiling', 'rages']",10.0,"['anger', 'rage', 'blood', 'frustration', 'temper', 'veins', 'stomach', 'laces', 'guts', 'flares']",0.3349611308455597,False,False,False,,False,94_anger_rage_simmering_blood
330,160,330_marleya_confidante_splutters_goofily,"['marleya', 'confidante', 'splutters', 'goofily', 'pleads', 'kicking', 'suma', 'ra', 'stylist', 'glance', 'worker', 'kicks', 'thursday', 'smiles', 'exhales', 'giggles', 'arab', 'unclenches', 'hardest', 'techno', 'disgust', 'unimportant', 'embarrassment', 'drinka', 'illegally', 'liability', 'wherea']",10.0,"['confidante', 'splutters', 'pleads', 'stylist', 'glance', 'worker', 'smiles', 'exhales', 'giggles', 'arab']",0.3353459287382805,False,False,False,,False,330_marleya_confidante_splutters_goofily
202,262,202_hated_hate_hates_despised,"['hated', 'hate', 'hates', 'despised', 'disliked', 'hating', 'represented', 'despise', 'history', 'hatred', 'shed', 'reminded', 'affected', 'modern', 'toilet', 'loved', 'thinking', 'idea', 'having', 'dissertation', 'victories', 'comedies', 'relies', 'algebra', 'unbroken', 'bestowed', 'agnesa']",10.0,"['history', 'hatred', 'modern', 'toilet', 'idea', 'dissertation', 'comedies', 'victories', 'algebra', 'functional']",0.33784030416440236,False,False,False,,False,202_hated_hate_hates_despised
23,1507,23_reesea_merinaa_gwynetha_taga,"['reesea', 'merinaa', 'gwynetha', 'taga', 'board', 'hadna', 'gave', 'told', 'cadea', 'wasna', 'mug', 'turned', 'stood', 'arm', 'chair', 'chuckled', 'grunted', 'came', 'expected', 'moved', 'hand', 'asked', 'lodge', 'audreya', 'sat', 'table', 'gestured']",10.0,"['board', 'mug', 'arm', 'chair', 'hand', 'lodge', 'table', 'tone', 'room', 'position']",0.3379151314880856,False,False,False,,False,23_reesea_merinaa_gwynetha_taga
203,262,203_bronta_sharona_revulsion_guests,"['bronta', 'sharona', 'revulsion', 'guests', 'creature', 'evacuated', 'register', 'doubted', 'funa', 'minibar', 'sight', 'bahamas', 'incessant', 'coworker', 'broccoli', 'pity', 'stared', 'stayed', 'sank', 'cheerful', 'crossed', 'approved', 'gave', 'sounded', 'liked', 'ignoring', 'dazed']",10.0,"['revulsion', 'guests', 'creature', 'register', 'minibar', 'sight', 'bahamas', 'incessant', 'coworker', 'broccoli']",0.33920766294645666,False,False,False,,False,203_bronta_sharona_revulsion_guests
115,411,115_landona_asked_glanced_golf,"['landona', 'asked', 'glanced', 'golf', 'sighed', 'years', 'hadna', 'justa', 'talk', 'winced', 'talked', 'muster', 'compare', 'wanted', 'partly', 'told', 'solve', 'celebrity', 'seriously', 'didna', 'waved', 'happened', 'thoughtful', 'maybe', 'eyeing', 'caddy', 'bogged']",10.0,"['golf', 'years', 'talk', 'winced', 'celebrity', 'thoughtful', 'instigator', 'break', 'weekend', 'problems']",0.3394108383456115,False,False,False,,False,115_landona_asked_glanced_golf
260,205,260_nodded_shrugged_scowl_shrug,"['nodded', 'shrugged', 'scowl', 'shrug', 'agreement', 'gearshift', 'assertion', 'tracea', 'waiter', 'sullenly', 'leafy', 'decisively', 'brief', 'wand', 'pleased', 'broadcast', 'refocused', 'aviators', 'shifted', 'earnestly', 'contorted', 'nonchalantly', 'vigorously', 'modest', 'apologetically', 'flatter', 'publisher']",10.0,"['shrug', 'agreement', 'assertion', 'gearshift', 'waiter', 'leafy', 'brief', 'wand', 'pleased', 'aviators']",0.3412807630177347,False,False,False,,False,260_nodded_shrugged_scowl_shrug
82,531,82_scared_afraid_sad_terrifying,"['scared', 'afraid', 'sad', 'terrifying', 'scary', 'scare', 'scares', 'frightening', 'frightened', 'fears', 'sadness', 'dreading', 'phobia', 'fright', 'horror', 'makes', 'shitless', 'althougha', 'freaked', 'doubt', 'depraved', 'ia', 'die', 'depressed', 'scaring', 'thrilling', 'thingsa']",10.0,"['scared', 'afraid', 'sad', 'terrifying', 'scary', 'frightening', 'frightened', 'fears', 'sadness', 'phobia']",0.3414623723743319,False,False,False,,False,82_scared_afraid_sad_terrifying
105,433,105_hurry_going_live_trippy,"['hurry', 'going', 'live', 'trippy', 'goes', 'pro', 'prepared', 'bring', 'trade', 'location', 'monarch', 'places', 'announced', 'brigham', 'tribeca', 'belong', 'place', 'garretta', 'tripping', 'rule', 'looka', 'navigate', 'area', 'announces', 'opposed', 'arrested', 'arrange']",10.0,"['hurry', 'pro', 'trade', 'location', 'places', 'place', 'tripping', 'rule', 'area', 'popcorn']",0.34164544411510267,False,False,False,,False,105_hurry_going_live_trippy
364,145,364_hannaha_isna_merely_hurting,"['hannaha', 'isna', 'merely', 'hurting', 'distance', 'excuses', 'easier', 'designed', 'retake', 'nod', 'hasna', 'reminder', 'created', 'bridging', 'role', 'choice', 'existent', 'doubt', 'lectured', 'outrun', 'pasting', 'herea', 'lacks', 'bode', 'recluse', 'warehouses', 'fictional']",10.0,"['distance', 'excuses', 'easier', 'reminder', 'role', 'choice', 'existent', 'warehouses', 'recluse', 'fictional']",0.3416876374037458,False,False,False,,False,364_hannaha_isna_merely_hurting
296,183,296_meeting_office_meetings_board,"['meeting', 'office', 'meetings', 'board', 'offices', 'conference', 'tomorrow', 'engineering', 'noon', 'business', 'paperwork', 'today', 'monday', 'discuss', 'boardroom', 'reports', 'week', 'staff', 'roaches', 'paging', 'set', 'afternoon', 'introduce', 'interview', 'quickies', 'disobedient', 'slots']",10.0,"['meeting', 'office', 'meetings', 'board', 'offices', 'conference', 'tomorrow', 'engineering', 'noon', 'business']",0.3425105206341016,False,False,False,,False,296_meeting_office_meetings_board
208,259,208_wants_wanted_want_badly,"['wants', 'wanted', 'want', 'badly', 'astonishingly', 'desperate', 'bluest', 'harem', 'alwaysa', 'empowering', 'desperately', 'hima', 'explicit', 'brightest', 'wanting', 'depraved', 'correction', 'ruled', 'heavens', 'freely', 'leverage', 'anythinga', 'possess', 'owning', 'indulge', 'desired', 'reward']",10.0,"['desperate', 'harem', 'explicit', 'brightest', 'correction', 'heavens', 'reward', 'offer', 'nearest', 'sun']",0.3426751012643804,False,False,False,,False,208_wants_wanted_want_badly
